date,close,volume,open,high,low,,,,,,,,,,,,,,,,,,,
3/13/2009,13.7043,150196035,13.7571,13.8857,13.5729,,,,,,,,,,,,,,,,,,,
3/16/2009,13.6314,199275710,13.79,13.9129,13.4543,,,,,,,,,,,,,,,,,,,
3/17/2009,14.2371,196633489,13.6057,14.2414,13.5814,,,,,,,,,,,,,,,,,,,
3/18/2009,14.5029,198944400,14.2729,14.7829,14.2457,,,,,,,,,,,,,,,,,,,
3/19/2009,14.5171,124763767,14.55,14.7429,14.3214,,,,,,,,,,,,,,,,,,,
3/20/2009,14.5129,173832242,14.5843,14.73,14.3671,,,,,,,,,,,,,,,,,,,
3/23/2009,15.38,164570889,14.6729,15.4514,14.5357,,,,,,,,,,,,,,,,,,,
3/24/2009,15.2144,160153538,15.1943,15.6343,15.0553,,,,,,,,,,,,,,,,,,,
3/25/2009,15.2129,161536458,15.3686,15.48,14.8371,,,,,,,,,,,,,,,,,,,
3/26/2009,15.6957,153435286,15.4043,15.7114,15.3686,,,,,,,,,,,,,,,,,,,
3/27/2009,15.2643,122933267,15.4614,15.5043,15.2,,,,,,,,,,,,,,,,,,,
3/30/2009,14.9271,125643668,14.93,15.0014,14.6586,,,,,,,,,,,,,,,,,,,
3/31/2009,15.0171,142364363,15.0643,15.35,15,,,,,,,,,,,,,,,,,,,
4/1/2009,15.5271,147108264,14.87,15.5714,14.8414,,,,,,,,,,,,,,,,,,,
4/2/2009,16.1014,202481851,15.735,16.3929,15.6829,,,,,,,,,,,,,,,,,,,
4/3/2009,16.57,158300497,16.3129,16.59,16.2171,,,,,,,,,,,,,,,,,,,
4/6/2009,16.9214,164155719,16.42,16.9643,16.1829,,,,,,,,,,,,,,,,,,,
4/7/2009,16.4286,133882460,16.6471,16.6671,16.3129,,,,,,,,,,,,,,,,,,,
4/8/2009,16.6171,113748074,16.49,16.6843,16.3686,,,,,,,,,,,,,,,,,,,
4/9/2009,17.0814,132462300,16.9171,17.1429,16.8514,,,,,,,,,,,,,,,,,,,
4/13/2009,17.1743,97228559,17.1443,17.2829,17,,,,,,,,,,,,,,,,,,,
4/14/2009,16.9014,113484664,17.0814,17.1671,16.75,,,,,,,,,,,,,,,,,,,
4/15/2009,16.8057,103148111,16.7429,16.8929,16.5371,,,,,,,,,,,,,,,,,,,
4/16/2009,17.35,148303024,17.0271,17.5929,16.97,,,,,,,,,,,,,,,,,,,
4/17/2009,17.6314,124315697,17.3114,17.75,17.1786,,,,,,,,,,,,,,,,,,,
4/20/2009,17.2143,116580275,17.39,17.57,17.0229,,,,,,,,,,,,,,,,,,,
4/21/2009,17.3943,117231065,16.9843,17.4486,16.9429,,,,,,,,,,,,,,,,,,,
4/22/2009,17.3586,227250308,17.5186,17.9071,17.3143,,,,,,,,,,,,,,,,,,,
4/23/2009,17.9143,235733821,18.0886,18.1714,17.6443,,,,,,,,,,,,,,,,,,,
4/24/2009,17.7,135039841,17.8057,17.8771,17.5671,,,,,,,,,,,,,,,,,,,
4/27/2009,17.8186,120175476,17.5571,17.8571,17.5229,,,,,,,,,,,,,,,,,,,
4/28/2009,17.7003,113722244,17.6214,18.03,17.6086,,,,,,,,,,,,,,,,,,,
4/29/2009,17.8771,114451504,17.8357,18.1214,17.69,,,,,,,,,,,,,,,,,,,
4/30/2009,17.9757,124463957,18.0314,18.1429,17.8457,,,,,,,,,,,,,,,,,,,
5/1/2009,18.1771,99359990,17.9714,18.2786,17.9714,,,,,,,,,,,,,,,,,,,
5/4/2009,18.8671,151861476,18.32,18.8929,18.24,,,,,,,,,,,,,,,,,,,
5/5/2009,18.9586,99506710,18.8214,18.98,18.7314,,,,,,,,,,,,,,,,,,,
5/6/2009,18.9286,118349806,19.0471,19.0714,18.6029,,,,,,,,,,,,,,,,,,,
5/7/2009,18.4371,132601950,18.9043,18.9129,18.2714,,,,,,,,,,,,,,,,,,,
5/8/2009,18.4557,116971365,18.4343,18.7477,18.0371,,,,,,,,,,,,,,,,,,,
5/11/2009,18.51,101125320,18.1957,18.7086,18.16,,,,,,,,,,,,,,,,,,,
5/12/2009,17.7743,151725046,18.5086,18.53,17.6071,,,,,,,,,,,,,,,,,,,
5/13/2009,17.07,148275794,17.6014,17.7171,17.0543,,,,,,,,,,,,,,,,,,,
5/14/2009,17.5643,111421483,17.1114,17.6471,17.1,,,,,,,,,,,,,,,,,,,
5/15/2009,17.4886,91651797,17.4743,17.8029,17.3729,,,,,,,,,,,,,,,,,,,
5/18/2009,18.0929,114343634,17.6757,18.1,17.3671,,,,,,,,,,,,,,,,,,,
5/19/2009,18.2071,92880788,18.1171,18.4729,17.9629,,,,,,,,,,,,,,,,,,,
5/20/2009,17.9814,96968859,18.2329,18.4586,17.9,,,,,,,,,,,,,,,,,,,
5/21/2009,17.74,101845901,17.8786,18.1114,17.5557,,,,,,,,,,,,,,,,,,,
5/22/2009,17.5,74476662,17.7214,17.74,17.3929,,,,,,,,,,,,,,,,,,,
5/26/2009,18.6829,158127877,17.8229,18.69,17.7929,,,,,,,,,,,,,,,,,,,
5/27/2009,19.0071,161564318,18.8257,19.2829,18.7014,,,,,,,,,,,,,,,,,,,
5/28/2009,19.2957,121524446,19.0643,19.3414,18.8614,,,,,,,,,,,,,,,,,,,
5/29/2009,19.4014,113932874,19.3414,19.4143,19.1214,,,,,,,,,,,,,,,,,,,
6/1/2009,19.9071,112631574,19.4957,19.9986,19.4286,,,,,,,,,,,,,,,,,,,
6/2/2009,19.9271,113339554,19.8557,20.1914,19.7643,,,,,,,,,,,,,,,,,,,
6/3/2009,20.1357,140628992,20,20.1586,19.8671,,,,,,,,,,,,,,,,,,,
6/4/2009,20.5343,136628071,20.0186,20.5971,20.0057,,,,,,,,,,,,,,,,,,,
6/5/2009,20.6671,157944127,20.7586,20.9143,20.4586,,,,,,,,,,,,,,,,,,,
6/8/2009,20.55,232466290,20.5457,20.6043,19.9186,,,,,,,,,,,,,,,,,,,
6/9/2009,20.3886,168830811,20.5443,20.6514,20.0786,,,,,,,,,,,,,,,,,,,
6/10/2009,20.0357,171935452,20.3257,20.3357,19.7571,,,,,,,,,,,,,,,,,,,
6/11/2009,19.9929,131030729,19.9357,20.2229,19.7929,,,,,,,,,,,,,,,,,,,
6/12/2009,19.5671,140437822,19.83,19.8714,19.4343,,,,,,,,,,,,,,,,,,,
6/15/2009,19.4414,134866380,19.43,19.5614,19.27,,,,,,,,,,,,,,,,,,,
6/16/2009,19.4786,127728478,19.5229,19.7814,19.4429,,,,,,,,,,,,,,,,,,,
6/17/2009,19.3686,142609713,19.5243,19.6357,19.2186,,,,,,,,,,,,,,,,,,,
6/18/2009,19.4114,106257722,19.4443,19.7143,19.37,,,,,,,,,,,,,,,,,,,
6/19/2009,19.9257,179965364,19.7243,19.9286,19.5571,,,,,,,,,,,,,,,,,,,
6/22/2009,19.6243,158185627,20.0957,20.2229,19.4757,,,,,,,,,,,,,,,,,,,
6/23/2009,19.1443,176249623,19.4857,19.5643,18.9829,,,,,,,,,,,,,,,,,,,
6/24/2009,19.46,120973196,19.3457,19.6429,19.2657,,,,,,,,,,,,,,,,,,,
6/25/2009,19.98,147042254,19.3929,20.0286,19.3157,,,,,,,,,,,,,,,,,,,
6/26/2009,20.3486,109599663,19.97,20.5086,19.9629,,,,,,,,,,,,,,,,,,,
6/29/2009,20.2814,141781543,20.4943,20.5643,20.22,,,,,,,,,,,,,,,,,,,
6/30/2009,20.3471,108476513,20.3686,20.5429,20.2571,,,,,,,,,,,,,,,,,,,
7/1/2009,20.4043,103483971,20.5,20.6657,20.36,,,,,,,,,,,,,,,,,,,
7/2/2009,20.0029,92381898,20.1786,20.4043,19.97,,,,,,,,,,,,,,,,,,,
7/6/2009,19.8014,124447017,19.8143,19.8557,19.4643,,,,,,,,,,,,,,,,,,,
7/7/2009,19.3429,115148635,19.7829,19.9543,19.3114,,,,,,,,,,,,,,,,,,,
7/8/2009,19.6029,143709203,19.4171,19.72,19.2029,,,,,,,,,,,,,,,,,,,
7/9/2009,19.48,85711596,19.68,19.7129,19.4186,,,,,,,,,,,,,,,,,,,
7/10/2009,19.7886,111021293,19.4771,19.8529,19.4743,,,,,,,,,,,,,,,,,,,
7/13/2009,20.3343,120527996,19.9343,20.3343,19.6471,,,,,,,,,,,,,,,,,,,
7/14/2009,20.3243,86555236,20.29,20.4543,20.1659,,,,,,,,,,,,,,,,,,,
7/15/2009,20.9829,120885416,20.72,21,20.6171,,,,,,,,,,,,,,,,,,,
7/16/2009,21.0743,98129949,20.8229,21.1457,20.7957,,,,,,,,,,,,,,,,,,,
7/17/2009,21.6786,150290605,21.2971,21.7171,21.2329,,,,,,,,,,,,,,,,,,,
7/20/2009,21.8441,182888565,21.8957,22.148,21.5557,,,,,,,,,,,,,,,,,,,
7/21/2009,21.6443,210901103,21.8986,21.9186,21.3929,,,,,,,,,,,,,,,,,,,
7/22/2009,22.3914,218380536,22.5414,22.6757,22.3014,,,,,,,,,,,,,,,,,,,
7/23/2009,22.5457,131337329,22.3757,22.6343,22.2229,,,,,,,,,,,,,,,,,,,
7/24/2009,22.8551,109372443,22.4214,22.8571,22.3571,,,,,,,,,,,,,,,,,,,
7/27/2009,22.8714,108073732,22.8814,22.9829,22.4657,,,,,,,,,,,,,,,,,,,
7/28/2009,22.8571,90763357,22.6971,22.8721,22.5143,,,,,,,,,,,,,,,,,,,
7/29/2009,22.8614,95485769,22.7,22.9214,22.6071,,,,,,,,,,,,,,,,,,,
7/30/2009,23.2557,117081055,23.1,23.5314,23.0714,,,,,,,,,,,,,,,,,,,
7/31/2009,23.3414,105620442,23.284,23.5714,23.2729,,,,,,,,,,,,,,,,,,,
8/3/2009,23.7757,98285279,23.6014,23.8057,23.5529,,,,,,,,,,,,,,,,,,,
8/4/2009,23.65,98772690,23.5614,23.6529,23.4586,,,,,,,,,,,,,,,,,,,
8/5/2009,23.5871,105581942,23.6786,23.9128,23.4586,,,,,,,,,,,,,,,,,,,
8/6/2009,23.4157,85271156,23.6543,23.7871,23.2986,,,,,,,,,,,,,,,,,,,
8/7/2009,23.6443,96727219,23.6414,23.8,23.5429,,,,,,,,,,,,,,,,,,,
8/10/2009,23.5314,75012793,23.6657,23.8,23.38,,,,,,,,,,,,,,,,,,,
8/11/2009,23.2614,88730277,23.3843,23.4829,23.1257,,,,,,,,,,,,,,,,,,,
8/12/2009,23.6157,110976633,23.2214,23.8157,23.2086,,,,,,,,,,,,,,,,,,,
8/13/2009,24.06,109916973,23.8071,24.0957,23.7857,,,,,,,,,,,,,,,,,,,
8/14/2009,23.8257,76389693,23.9914,24.0324,23.6471,,,,,,,,,,,,,,,,,,,
8/17/2009,22.7986,130749329,23.3643,23.37,22.7743,,,,,,,,,,,,,,,,,,,
8/18/2009,23.4286,106128642,23.09,23.4629,23.0586,,,,,,,,,,,,,,,,,,,
8/19/2009,23.5143,103001321,23.25,23.6143,23.2071,,,,,,,,,,,,,,,,,,,
8/20/2009,23.7614,85380706,23.5686,23.8171,23.5157,,,,,,,,,,,,,,,,,,,
8/21/2009,24.1743,103799531,23.95,24.1957,23.8286,,,,,,,,,,,,,,,,,,,
8/24/2009,24.1514,101534400,24.3028,24.3871,24.0386,,,,,,,,,,,,,,,,,,,
8/25/2009,24.2,80906584,24.2086,24.42,24.1614,,,,,,,,,,,,,,,,,,,
8/26/2009,23.9157,75810303,24.1314,24.2214,23.8228,,,,,,,,,,,,,,,,,,,
8/27/2009,24.2071,111932414,24.1071,24.2243,23.5471,,,,,,,,,,,,,,,,,,,
8/28/2009,24.2928,113355444,24.61,24.6414,24.0757,,,,,,,,,,,,,,,,,,,
8/31/2009,24.03,77698483,24.0228,24.1214,23.7857,,,,,,,,,,,,,,,,,,,
9/1/2009,23.614,117083715,23.9986,24.2857,23.5629,,,,,,,,,,,,,,,,,,,
9/2/2009,23.5971,90989317,23.5171,23.9443,23.4443,,,,,,,,,,,,,,,,,,,
9/3/2009,23.7929,73447592,23.7771,23.8714,23.5714,,,,,,,,,,,,,,,,,,,
9/4/2009,24.33,93309888,23.8966,24.3857,23.87,,,,,,,,,,,,,,,,,,,
9/8/2009,24.7043,78524974,24.7114,24.7343,24.5714,,,,,,,,,,,,,,,,,,,
9/9/2009,24.4486,202624511,24.6828,24.9243,24.2428,,,,,,,,,,,,,,,,,,,
9/10/2009,24.6514,122612107,24.58,24.75,24.4014,,,,,,,,,,,,,,,,,,,
9/11/2009,24.5943,87108026,24.7014,24.74,24.41,,,,,,,,,,,,,,,,,,,
9/14/2009,24.8171,80383404,24.4043,24.8428,24.3214,,,,,,,,,,,,,,,,,,,
9/15/2009,25.0228,103726871,24.8628,25.0928,24.7986,,,,,,,,,,,,,,,,,,,
9/16/2009,25.9814,187437586,25.4271,26.1071,25.4114,,,,,,,,,,,,,,,,,,,
9/17/2009,26.3643,202182601,25.9971,26.6843,25.9957,,,,,,,,,,,,,,,,,,,
9/18/2009,26.4314,150314055,26.5471,26.65,26.3943,,,,,,,,,,,,,,,,,,,
9/21/2009,26.2886,109290683,26.3271,26.4514,25.9457,,,,,,,,,,,,,,,,,,,
9/22/2009,26.3543,89155457,26.4557,26.4828,26.1214,,,,,,,,,,,,,,,,,,,
9/23/2009,26.5,147927824,26.4857,26.9857,26.4328,,,,,,,,,,,,,,,,,,,
9/24/2009,26.26,137146491,26.7428,26.8143,26.11,,,,,,,,,,,,,,,,,,,
9/25/2009,26.0528,111258383,26.0014,26.5,25.92,,,,,,,,,,,,,,,,,,,
9/28/2009,26.5931,84275265,26.2671,26.6686,26.19,,,,,,,,,,,,,,,,,,,
9/29/2009,26.4828,86193756,26.6757,26.7714,26.33,,,,,,,,,,,,,,,,,,,
9/30/2009,26.4786,134783220,26.59,26.6357,26.0875,,,,,,,,,,,,,,,,,,,
10/1/2009,25.8371,130857059,26.4786,26.6028,25.8143,,,,,,,,,,,,,,,,,,,
10/2/2009,26.4143,138167581,25.9157,26.5628,25.9071,,,,,,,,,,,,,,,,,,,
10/5/2009,26.5748,105618342,26.6,26.6943,26.3243,,,,,,,,,,,,,,,,,,,
10/6/2009,27.1443,150950285,26.82,27.1443,26.7571,,,,,,,,,,,,,,,,,,,
10/7/2009,27.1786,116159085,27.1086,27.2214,27.0046,,,,,,,,,,,,,,,,,,,
10/8/2009,27.0386,109314133,27.2371,27.35,26.9843,,,,,,,,,,,,,,,,,,,
10/9/2009,27.21,73239202,26.9957,27.2428,26.9457,,,,,,,,,,,,,,,,,,,
10/12/2009,27.2586,71985082,27.2886,27.3586,27.0914,,,,,,,,,,,,,,,,,,,
10/13/2009,27.1457,86349156,27.2328,27.31,27.1,,,,,,,,,,,,,,,,,,,
10/14/2009,27.3271,93807028,27.4643,27.4743,27.1757,,,,,,,,,,,,,,,,,,,
10/15/2009,27.2228,93217068,27.09,27.2743,27.0757,,,,,,,,,,,,,,,,,,,
10/16/2009,26.8643,106997762,27.05,27.1943,26.8343,,,,,,,,,,,,,,,,,,,
10/19/2009,27.1228,223971717,26.8357,27.1428,26.5071,,,,,,,,,,,,,,,,,,,
10/20/2009,28.3943,283171645,28.6571,28.8214,28.2643,,,,,,,,,,,,,,,,,,,
10/21/2009,29.2743,297780229,28.5028,29.8157,28.4614,,,,,,,,,,,,,,,,,,,
10/22/2009,29.3143,197585279,29.2428,29.6928,28.93,,,,,,,,,,,,,,,,,,,
10/23/2009,29.1343,104997091,29.3857,29.4,29.0328,,,,,,,,,,,,,,,,,,,
10/26/2009,28.9257,120323596,29.0957,29.5357,28.5857,,,,,,,,,,,,,,,,,,,
10/27/2009,28.1957,188494237,28.8086,28.9728,28.0643,,,,,,,,,,,,,,,,,,,
10/28/2009,27.4857,203838171,28.2443,28.2886,27.3,,,,,,,,,,,,,,,,,,,
10/29/2009,28.05,142328523,27.8571,28.1157,27.4486,,,,,,,,,,,,,,,,,,,
10/30/2009,26.9286,178927334,28.008,28.1143,26.5809,,,,,,,,,,,,,,,,,,,
11/2/2009,27.0443,169589051,27.1143,27.5543,26.51,,,,,,,,,,,,,,,,,,,
11/3/2009,26.9643,129766809,26.8357,27.0743,26.56,,,,,,,,,,,,,,,,,,,
11/4/2009,27.2586,121780787,27.2471,27.6928,27.1757,,,,,,,,,,,,,,,,,,,
11/5/2009,27.7186,95468409,27.4857,27.8571,27.4028,,,,,,,,,,,,,,,,,,,
11/6/2009,27.7628,72991822,27.5014,27.8843,27.4857,,,,,,,,,,,,,,,,,,,
11/9/2009,28.78,131522059,28.1343,28.8428,28.0371,,,,,,,,,,,,,,,,,,,
11/10/2009,28.9971,100095830,28.7171,29.2828,28.7157,,,,,,,,,,,,,,,,,,,
11/11/2009,29.0357,110939183,29.2228,29.2857,28.8328,,,,,,,,,,,,,,,,,,,
11/12/2009,28.8557,89530587,29.02,29.2671,28.7757,,,,,,,,,,,,,,,,,,,
11/13/2009,29.2071,85438596,28.9814,29.2614,28.8671,,,,,,,,,,,,,,,,,,,
11/16/2009,29.5186,120381976,29.3543,29.7143,29.2871,,,,,,,,,,,,,,,,,,,
11/17/2009,29.5714,98972890,29.44,29.6343,29.2857,,,,,,,,,,,,,,,,,,,
11/18/2009,29.4228,93398578,29.5057,29.5714,29.1428,,,,,,,,,,,,,,,,,,,
11/19/2009,28.6443,134796450,29.23,29.23,28.5428,,,,,,,,,,,,,,,,,,,
11/20/2009,28.56,101636880,28.45,28.6271,28.2514,,,,,,,,,,,,,,,,,,,
11/23/2009,29.4114,118458796,29,29.4286,28.9928,,,,,,,,,,,,,,,,,,,
11/24/2009,29.2057,79299524,29.3328,29.4114,28.9857,,,,,,,,,,,,,,,,,,,
11/25/2009,29.17,71610021,29.3428,29.3786,29.1086,,,,,,,,,,,,,,,,,,,
11/27/2009,28.6557,73814252,28.46,28.9943,28.3386,,,,,,,,,,,,,,,,,,,
11/30/2009,28.5586,105960292,28.73,28.8114,28.3957,,,,,,,,,,,,,,,,,,,
12/1/2009,28.1386,115558625,28.8914,28.9671,28.1186,,,,,,,,,,,,,,,,,,,
12/2/2009,28.0328,178051493,28.4228,28.7743,27.9643,,,,,,,,,,,,,,,,,,,
12/3/2009,28.0686,111825804,28.2028,28.4257,28.0386,,,,,,,,,,,,,,,,,,,
12/4/2009,27.6171,206587352,28.5286,28.5543,27.1828,,,,,,,,,,,,,,,,,,,
12/7/2009,26.9928,178153973,27.6171,27.6814,26.9543,,,,,,,,,,,,,,,,,,,
12/8/2009,27.1243,172136212,27.0514,27.4786,26.9571,,,,,,,,,,,,,,,,,,,
12/9/2009,28.2571,170359961,27.3257,28.3086,27.1871,,,,,,,,,,,,,,,,,,,
12/10/2009,28.0614,122237397,28.5,28.5286,28.0171,,,,,,,,,,,,,,,,,,,
12/11/2009,27.81,107241432,28.2543,28.2857,27.6328,,,,,,,,,,,,,,,,,,,
12/14/2009,28.14,123034697,27.91,28.2043,27.5086,,,,,,,,,,,,,,,,,,,
12/15/2009,27.7386,104742851,27.9757,28.2157,27.61,,,,,,,,,,,,,,,,,,,
12/16/2009,27.8614,88203036,27.8714,28.0714,27.7928,,,,,,,,,,,,,,,,,,,
12/17/2009,27.4086,96720359,27.7514,27.8571,27.2857,,,,,,,,,,,,,,,,,,,
12/18/2009,27.9186,151863506,27.5957,27.929,27.5143,,,,,,,,,,,,,,,,,,,
12/21/2009,28.3186,152166116,28.0071,28.5357,27.9528,,,,,,,,,,,,,,,,,,,
12/22/2009,28.6228,87148416,28.4914,28.6928,28.38,,,,,,,,,,,,,,,,,,,
12/23/2009,28.8714,86118086,28.75,28.9114,28.6871,,,,,,,,,,,,,,,,,,,
12/24/2009,29.8628,125222058,29.0786,29.9071,29.05,,,,,,,,,,,,,,,,,,,
12/28/2009,30.23,160784168,30.2457,30.5643,29.9444,,,,,,,,,,,,,,,,,,,
12/29/2009,29.8714,110755363,30.3757,30.3886,29.8186,,,,,,,,,,,,,,,,,,,
12/30/2009,30.2343,102705781,29.8328,30.2857,29.7586,,,,,,,,,,,,,,,,,,,
12/31/2009,30.1046,87907426,30.4471,30.4786,30.08,,,,,,,,,,,,,,,,,,,
1/4/2010,30.5728,122786757,30.49,30.6428,30.34,,,,,,,,,,,,,,,,,,,
1/5/2010,30.6257,150324555,30.6571,30.7986,30.4643,,,,,,,,,,,,,,,,,,,
1/6/2010,30.1386,137494251,30.6257,30.7471,30.1071,,,,,,,,,,,,,,,,,,,
1/7/2010,30.0828,119094816,30.25,30.2857,29.8643,,,,,,,,,,,,,,,,,,,
1/8/2010,30.2828,111804664,30.0428,30.2857,29.8657,,,,,,,,,,,,,,,,,,,
1/11/2010,30.0157,115271835,30.4,30.4286,29.7786,,,,,,,,,,,,,,,,,,,
1/12/2010,29.6743,148302744,29.8843,29.9671,29.4886,,,,,,,,,,,,,,,,,,,
1/13/2010,30.0928,151055775,29.6957,30.1328,29.1571,,,,,,,,,,,,,,,,,,,
1/14/2010,29.9186,108115592,30.0157,30.0657,29.86,,,,,,,,,,,,,,,,,,,
1/15/2010,29.4186,148455485,30.1328,30.2286,29.41,,,,,,,,,,,,,,,,,,,
1/19/2010,30.72,182179955,29.7614,30.7414,29.6057,,,,,,,,,,,,,,,,,,,
1/20/2010,30.2464,152695456,30.7014,30.7928,29.9286,,,,,,,,,,,,,,,,,,,
1/21/2010,29.7246,151730436,30.2971,30.4734,29.6014,,,,,,,,,,,,,,,,,,,
1/22/2010,28.25,219017256,29.54,29.6428,28.1657,,,,,,,,,,,,,,,,,,,
1/25/2010,29.0107,256160737,28.93,29.2428,28.5986,,,,,,,,,,,,,,,,,,,
1/26/2010,29.42,464983189,29.4214,30.53,28.94,,,,,,,,,,,,,,,,,,,
1/27/2010,29.6977,430233079,29.55,30.0828,28.5044,,,,,,,,,,,,,,,,,,,
1/28/2010,28.47,292824088,29.2757,29.3571,28.3857,,,,,,,,,,,,,,,,,,,
1/29/2010,27.4376,311050273,28.7257,28.8857,27.1786,,,,,,,,,,,,,,,,,,,
2/1/2010,27.8186,186856796,27.4814,28,27.3286,,,,,,,,,,,,,,,,,,,
2/2/2010,27.98,174456782,27.9871,28.0457,27.6257,,,,,,,,,,,,,,,,,,,
2/3/2010,28.4614,153524396,27.8814,28.6,27.7743,,,,,,,,,,,,,,,,,,,
2/4/2010,27.4357,188974717,28.1043,28.3386,27.3671,,,,,,,,,,,,,,,,,,,
2/5/2010,27.9228,212342054,27.5178,28,27.2643,,,,,,,,,,,,,,,,,,,
2/8/2010,27.7314,119140456,27.9557,28.2686,27.7143,,,,,,,,,,,,,,,,,,,
2/9/2010,28.0271,158104077,28.06,28.2143,27.8214,,,,,,,,,,,,,,,,,,,
2/10/2010,27.8737,92309448,27.9843,28.0857,27.7514,,,,,,,,,,,,,,,,,,,
2/11/2010,28.3814,136569551,27.84,28.5357,27.7228,,,,,,,,,,,,,,,,,,,
2/12/2010,28.6257,160883708,28.3014,28.8057,27.9286,,,,,,,,,,,,,,,,,,,
2/16/2010,29.0571,135631411,28.8486,29.0986,28.7886,,,,,,,,,,,,,,,,,,,
2/17/2010,28.9357,108691903,29.17,29.1871,28.6943,,,,,,,,,,,,,,,,,,,
2/18/2010,28.9897,105298302,28.8043,29.1271,28.7028,,,,,,,,,,,,,,,,,,,
2/19/2010,28.81,103810451,28.8371,29.0286,28.73,,,,,,,,,,,,,,,,,,,
2/22/2010,28.6308,97607889,28.9057,28.9286,28.4557,,,,,,,,,,,,,,,,,,,
2/23/2010,28.1513,143761703,28.5714,28.7614,27.9586,,,,,,,,,,,,,,,,,,,
2/24/2010,28.6651,115019695,28.3186,28.7771,28.2628,,,,,,,,,,,,,,,,,,,
2/25/2010,28.8571,166204690,28.1971,28.98,28.1271,,,,,,,,,,,,,,,,,,,
2/26/2010,29.2314,126742668,28.9114,29.31,28.8571,,,,,,,,,,,,,,,,,,,
3/1/2010,29.8557,137312041,29.3928,29.9286,29.35,,,,,,,,,,,,,,,,,,,
3/2/2010,29.8357,141486282,29.99,30.1186,29.6771,,,,,,,,,,,,,,,,,,,
3/3/2010,29.9043,92846488,29.8486,29.9814,29.7057,,,,,,,,,,,,,,,,,,,
3/4/2010,30.1014,89591907,29.8971,30.1314,29.8043,,,,,,,,,,,,,,,,,,,
3/5/2010,31.2786,224647427,30.7057,31.3857,30.6614,,,,,,,,,,,,,,,,,,,
3/8/2010,31.2971,107326832,31.43,31.4414,31.1786,,,,,,,,,,,,,,,,,,,
3/9/2010,31.86,229908139,31.1871,32.1428,31.1271,,,,,,,,,,,,,,,,,,,
3/10/2010,32.12,148907755,31.9757,32.2114,31.8857,,,,,,,,,,,,,,,,,,,
3/11/2010,32.2143,101209110,31.9871,32.2143,31.9028,,,,,,,,,,,,,,,,,,,
3/12/2010,32.3714,103841951,32.4814,32.5328,32.25,,,,,,,,,,,,,,,,,,,
3/15/2010,31.9771,123005437,32.1971,32.2143,31.4643,,,,,,,,,,,,,,,,,,,
3/16/2010,32.0643,111581993,32.0257,32.14,31.7871,,,,,,,,,,,,,,,,,,,
3/17/2010,32.0171,112501374,32.1286,32.35,31.8957,,,,,,,,,,,,,,,,,,,
3/18/2010,32.0928,85156076,32.0143,32.1428,31.8014,,,,,,,,,,,,,,,,,,,
3/19/2010,31.75,139669082,32.1128,32.1771,31.6043,,,,,,,,,,,,,,,,,,,
3/22/2010,32.1071,113828294,31.4957,32.2857,31.45,,,,,,,,,,,,,,,,,,,
3/23/2010,32.6228,150384825,32.2343,32.6828,32.0143,,,,,,,,,,,,,,,,,,,
3/24/2010,32.7671,149419805,32.52,32.8857,32.5014,,,,,,,,,,,,,,,,,,,
3/25/2010,32.3786,135463131,32.9886,32.9957,32.3214,,,,,,,,,,,,,,,,,,,
3/26/2010,32.9857,159986658,32.7071,33.1357,32.65,,,,,,,,,,,,,,,,,,,
3/29/2010,33.1986,130887089,33.2857,33.41,33.0886,,,,,,,,,,,,,,,,,,,
3/30/2010,33.6921,131326339,33.8004,33.9257,33.4643,,,,,,,,,,,,,,,,,,,
3/31/2010,33.5714,107438412,33.6414,33.8014,33.4943,,,,,,,,,,,,,,,,,,,
4/1/2010,33.71,150568295,33.9271,34.1043,33.25,,,,,,,,,,,,,,,,,,,
4/5/2010,34.07,170363601,33.5678,34.0728,33.5386,,,,,,,,,,,,,,,,,,,
4/6/2010,34.22,111431983,34.0286,34.32,33.8571,,,,,,,,,,,,,,,,,,,
4/7/2010,34.3714,156909177,34.2457,34.56,34.0943,,,,,,,,,,,,,,,,,,,
4/8/2010,34.2786,142899723,34.3486,34.5057,34.0057,,,,,,,,,,,,,,,,,,,
4/9/2010,34.5414,83443105,34.49,34.5557,34.3514,,,,,,,,,,,,,,,,,,,
4/12/2010,34.6128,83236885,34.6,34.7243,34.5443,,,,,,,,,,,,,,,,,,,
4/13/2010,34.6328,76184103,34.5514,34.6857,34.4443,,,,,,,,,,,,,,,,,,,
4/14/2010,35.0986,100827750,35.04,35.1157,34.8671,,,,,,,,,,,,,,,,,,,
4/15/2010,35.56,93876048,35.1114,35.5757,35.0728,,,,,,,,,,,,,,,,,,,
4/16/2010,35.3428,187514026,35.51,35.8771,34.9357,,,,,,,,,,,,,,,,,,,
4/19/2010,35.2957,141571402,35.29,35.4128,34.5386,,,,,,,,,,,,,,,,,,,
4/20/2010,34.9414,177792843,35.5057,35.6071,34.7078,,,,,,,,,,,,,,,,,,,
4/21/2010,37.0314,245072944,36.9721,37.1786,36.5328,,,,,,,,,,,,,,,,,,,
4/22/2010,38.0671,197849809,36.8914,38.1071,36.6,,,,,,,,,,,,,,,,,,,
4/23/2010,38.69,198906390,38.2843,38.8828,38.1428,,,,,,,,,,,,,,,,,,,
4/26/2010,38.5,119378876,38.84,38.9228,38.3128,,,,,,,,,,,,,,,,,,,
4/27/2010,37.4343,176955713,38.1814,38.2628,37.2171,,,,,,,,,,,,,,,,,,,
